cat_id,type,age,gender,size,coat,breed,user_id,rating
46559926,Cat,Adult,Male,Large,Short,American Shorthair,12565,3.95
46558131,Cat,Baby,Male,Small,Short,American Shorthair,14677,4.24
46558130,Cat,Adult,Female,Medium,Short,American Shorthair,3227,2.35
46557214,Cat,Baby,Female,Small,Short,American Shorthair,11042,2.68
46556959,Cat,Baby,Female,Small,Short,American Shorthair,3038,3.54
46556570,Cat,Baby,Female,Small,Short,American Shorthair,7504,3.03
46555874,Cat,Baby,Male,Small,Short,American Shorthair,1696,4.04
46554073,Cat,Young,Female,Medium,Short,American Shorthair,4150,3.37
46552547,Cat,Baby,Male,Small,Short,American Shorthair,11327,4.26
46552510,Cat,Baby,Male,Small,Short,American Shorthair,116,2.99
46552408,Cat,Baby,Male,Small,Short,American Shorthair,11019,4.17
46552372,Cat,Young,Female,Small,Short,American Shorthair,11662,3.1
46551868,Cat,Baby,Male,Small,Short,American Shorthair,2589,3.91
46551924,Cat,Young,Male,Medium,Short,American Shorthair,11622,3.06
46549231,Cat,Baby,Female,Small,Short,American Shorthair,5970,5.0
46549232,Cat,Young,Female,Small,Short,American Shorthair,7709,2.99
46547746,Cat,Young,Male,Medium,Short,American Shorthair,8208,1.48
46547712,Cat,Young,Male,Small,Medium,American Shorthair,5046,3.99
46547699,Cat,Young,Male,Small,Short,American Shorthair,11523,3.48
46546561,Cat,Adult,Male,Medium,Short,American Shorthair,4783,5.0
46545409,Cat,Young,Female,Medium,Short,American Shorthair,13221,4.1
46543516,Cat,Baby,Female,Small,Short,American Shorthair,14742,3.56
46543296,Cat,Adult,Male,Small,Short,American Shorthair,3253,2.05
46543294,Cat,Adult,Female,Small,Short,American Shorthair,14547,2.42
46541521,Cat,Young,Male,Small,Short,American Shorthair,5413,2.26
46540898,Cat,Baby,Male,Medium,Short,American Shorthair,13868,3.14
46540027,Cat,Adult,Male,Small,Short,American Shorthair,6353,2.29
46539202,Cat,Adult,Female,Medium,Short,American Shorthair,5594,4.33
46536585,Cat,Baby,Female,Large,Short,American Shorthair,8286,4.27
46536484,Cat,Baby,Male,Large,Short,American Shorthair,10819,3.81
46534110,Cat,Baby,Female,Small,Short,American Shorthair,11832,5.0
46533985,Cat,Baby,Male,Small,Short,American Shorthair,9264,3.56
46533371,Cat,Young,Male,Medium,Short,American Shorthair,7883,3.54
46532812,Cat,Baby,Male,Small,Short,American Shorthair,6022,4.58
46532810,Cat,Baby,Male,Small,Short,American Shorthair,854,2.55
46532806,Cat,Baby,Female,Small,Short,American Shorthair,9227,3.2
46532452,Cat,Baby,Male,Medium,Short,American Shorthair,13715,3.99
46532421,Cat,Baby,Female,Medium,Short,American Shorthair,12204,4.52
46532223,Cat,Baby,Female,Small,Short,American Shorthair,7419,3.7
46532205,Cat,Baby,Male,Medium,Short,American Shorthair,929,3.18
46532081,Cat,Adult,Male,Medium,Short,American Shorthair,301,5.0
46532061,Cat,Young,Male,Medium,Short,American Shorthair,1567,3.27
46532009,Cat,Young,Male,Medium,Short,American Shorthair,12889,4.38
46531647,Cat,Adult,Male,Medium,Short,American Shorthair,12634,2.46
46530493,Cat,Adult,Female,Medium,Short,American Shorthair,3886,3.05
46528501,Cat,Young,Female,Medium,Short,American Shorthair,2067,3.9
46525775,Cat,Baby,Female,Medium,Short,American Shorthair,6048,3.43
46525640,Cat,Baby,Male,Small,Short,American Shorthair,5841,2.62
46520614,Cat,Young,Female,Medium,Short,American Shorthair,5614,3.03
46520517,Cat,Young,Female,Small,Short,American Shorthair,8576,4.52
46518154,Cat,Adult,Male,Medium,Short,American Shorthair,10240,3.77
46518029,Cat,Adult,Male,Medium,Short,American Shorthair,2288,4.01
46517484,Cat,Adult,Female,Medium,Short,American Shorthair,8267,2.91
46517244,Cat,Baby,Female,Medium,Short,American Shorthair,10251,3.14
46514513,Cat,Adult,Female,Small,Short,American Shorthair,11926,3.63
46514349,Cat,Baby,Male,Medium,Short,American Shorthair,4842,2.99
46511986,Cat,Young,Female,Small,Short,American Shorthair,5424,2.24
46511981,Cat,Baby,Female,Small,Short,American Shorthair,6376,3.99
46511976,Cat,Baby,Male,Small,Short,American Shorthair,7438,3.64
46511968,Cat,Baby,Female,Small,Short,American Shorthair,9291,2.61
46511961,Cat,Baby,Male,Small,Short,American Shorthair,2758,3.66
46511927,Cat,Baby,Male,Small,Short,American Shorthair,2786,3.72
46511525,Cat,Baby,Male,Medium,Short,American Shorthair,4988,1.35
46510157,Cat,Adult,Female,Medium,Short,American Shorthair,13919,5.0
46510139,Cat,Adult,Male,Medium,Medium,American Shorthair,8580,3.96
46510112,Cat,Adult,Female,Medium,Medium,American Shorthair,8682,5.0
46510102,Cat,Adult,Female,Medium,Short,American Shorthair,10846,3.88
46510082,Cat,Young,Male,Medium,Long,American Shorthair,2922,2.04
46510067,Cat,Young,Female,Medium,Medium,American Shorthair,5521,2.26
46505147,Cat,Adult,Female,Medium,Short,American Shorthair,13927,1.94
46505131,Cat,Young,Female,Medium,Short,American Shorthair,11444,3.0
46505088,Cat,Adult,Male,Medium,Short,American Shorthair,2612,3.34
46504988,Cat,Baby,Female,Medium,Medium,American Shorthair,8929,3.46
46504388,Cat,Baby,Male,Medium,Short,American Shorthair,4161,3.79
46502327,Cat,Adult,Female,Medium,Short,American Shorthair,14351,2.53
46499188,Cat,Adult,Female,Medium,Short,American Shorthair,1801,4.26
46498998,Cat,Young,Male,Medium,Medium,American Shorthair,2761,2.56
46498895,Cat,Young,Male,Medium,Short,American Shorthair,12035,4.35
46344920,Cat,Senior,Female,Small,Short,American Shorthair,11149,3.79
46494610,Cat,Senior,Male,Medium,Short,American Shorthair,12006,4.0
46494533,Cat,Young,Female,Medium,Short,American Shorthair,3029,3.0
46494377,Cat,Baby,Male,Small,Short,American Shorthair,5517,1.92
46491831,Cat,Young,Female,Small,Short,American Shorthair,5222,3.59
46491498,Cat,Adult,Male,Medium,Short,American Shorthair,2586,5.0
46491499,Cat,Adult,Male,Medium,Short,American Shorthair,14758,3.5
46491497,Cat,Young,Male,Medium,Short,American Shorthair,14179,3.57
46489845,Cat,Young,Female,Medium,Short,American Shorthair,6028,3.13
46489544,Cat,Young,Female,Small,Short,American Shorthair,7115,2.81
46489505,Cat,Young,Male,Small,Short,American Shorthair,1043,4.2
46489504,Cat,Young,Male,Small,Short,American Shorthair,7388,4.12
46489492,Cat,Young,Female,Small,Short,American Shorthair,14213,4.4
46489471,Cat,Young,Male,Medium,Short,American Shorthair,5411,3.49
46489462,Cat,Young,Female,Small,Short,American Shorthair,5907,1.29
46489417,Cat,Young,Female,Small,Short,American Shorthair,9337,2.71
46489209,Cat,Baby,Female,Medium,Short,American Shorthair,12652,4.06
46488668,Cat,Young,Female,Medium,Short,American Shorthair,9361,3.3
46484543,Cat,Young,Female,Medium,Short,American Shorthair,1431,2.95
46484499,Cat,Baby,Female,Small,Short,American Shorthair,336,3.01
46484401,Cat,Baby,Female,Small,Short,American Shorthair,13783,4.46
46484045,Cat,Young,Male,Medium,Short,American Shorthair,4427,3.31
46482304,Cat,Adult,Female,Medium,Short,American Shorthair,6703,4.25
46481490,Cat,Adult,Male,Medium,Short,American Shorthair,14081,3.12
46480157,Cat,Baby,Male,Small,Short,American Shorthair,11830,3.36
46480158,Cat,Baby,Male,Small,Short,American Shorthair,5605,5.0
46473836,Cat,Baby,Male,Small,Short,American Shorthair,4902,2.57
46473724,Cat,Young,Male,Medium,Short,American Shorthair,14273,2.49
46473466,Cat,Baby,Male,Large,Short,American Shorthair,4276,3.15
46473219,Cat,Young,Female,Small,Short,American Shorthair,3192,3.8
46472899,Cat,Baby,Male,Medium,Short,American Shorthair,10259,3.2
46468895,Cat,Young,Male,Small,Long,American Shorthair,4899,4.59
46468859,Cat,Baby,Female,Small,Short,American Shorthair,11065,4.1
46468142,Cat,Baby,Female,Small,Medium,American Shorthair,14955,2.84
46468118,Cat,Baby,Female,Medium,Short,American Shorthair,4324,2.66
46278466,Cat,Adult,Female,Large,Short,American Shorthair,2791,4.94
46463803,Cat,Baby,Female,Medium,Short,American Shorthair,14252,4.01
46463423,Cat,Baby,Male,Small,Short,American Shorthair,5137,4.12
46463422,Cat,Baby,Male,Small,Short,American Shorthair,3300,3.48
46462767,Cat,Adult,Male,Medium,Short,American Shorthair,14294,3.12
46462404,Cat,Baby,Male,Medium,Short,American Shorthair,883,3.28
46459737,Cat,Adult,Male,Small,Short,American Shorthair,4074,2.37
46459473,Cat,Baby,Female,Small,Short,American Shorthair,4161,4.01
46459366,Cat,Baby,Female,Small,Short,American Shorthair,8226,2.71
46459298,Cat,Baby,Female,Small,Short,American Shorthair,10278,3.11
46459282,Cat,Baby,Female,Small,Short,American Shorthair,4865,5.0
46459236,Cat,Baby,Female,Medium,Short,American Shorthair,13045,3.29
46459206,Cat,Baby,Male,Medium,Short,American Shorthair,617,3.16
46457980,Cat,Adult,Male,Large,Short,American Shorthair,6044,4.95
46455770,Cat,Baby,Female,Medium,Short,American Shorthair,1319,3.74
46455767,Cat,Baby,Male,Medium,Short,American Shorthair,14856,3.1
46455766,Cat,Baby,Female,Medium,Short,American Shorthair,5873,3.05
46455759,Cat,Baby,Male,Medium,Short,American Shorthair,11838,3.57
46455692,Cat,Young,Male,Medium,Short,American Shorthair,8363,5.0
46455693,Cat,Baby,Male,Medium,Short,American Shorthair,5389,5.0
46455561,Cat,Young,Female,Small,Short,American Shorthair,14803,2.49
46455157,Cat,Young,Female,Medium,Short,American Shorthair,8317,3.44
46454437,Cat,Adult,Female,Medium,Short,American Shorthair,14270,3.52
46453612,Cat,Baby,Female,Small,Short,American Shorthair,4505,3.86
46453146,Cat,Young,Female,Medium,Short,American Shorthair,7740,2.53
46451898,Cat,Baby,Male,Medium,Medium,American Shorthair,2451,5.0
46451738,Cat,Baby,Female,Medium,Short,American Shorthair,8805,2.88
46450663,Cat,Baby,Female,Medium,Short,American Shorthair,9709,2.91
46450126,Cat,Young,Male,Medium,Short,American Shorthair,10167,4.38
46447000,Cat,Baby,Male,Medium,Short,American Shorthair,7791,2.38
46447125,Cat,Baby,Male,Small,Short,American Shorthair,11658,5.0
46441409,Cat,Senior,Male,Large,Short,American Shorthair,9018,4.38
46440457,Cat,Young,Male,Medium,Short,American Shorthair,10740,3.71
46440388,Cat,Young,Male,Medium,Short,American Shorthair,14400,5.0
46440325,Cat,Young,Female,Medium,Short,American Shorthair,6483,4.1
46440183,Cat,Baby,Male,Medium,Short,American Shorthair,90,2.35
46440112,Cat,Baby,Female,Medium,Short,American Shorthair,7610,5.0
46439705,Cat,Baby,Male,Medium,Medium,American Shorthair,317,2.39
46435652,Cat,Baby,Male,Small,Short,American Shorthair,6062,2.89
46435615,Cat,Baby,Female,Small,Short,American Shorthair,1413,3.18
46434968,Cat,Baby,Female,Small,Short,American Shorthair,8235,3.65
46429664,Cat,Baby,Male,Small,Short,American Shorthair,3683,3.15
46429576,Cat,Baby,Male,Small,Short,American Shorthair,779,4.08
46429428,Cat,Baby,Female,Small,Short,American Shorthair,5269,3.56
46428518,Cat,Baby,Female,Small,Short,American Shorthair,13836,4.12
46428489,Cat,Baby,Female,Small,Short,American Shorthair,12043,2.82
46428449,Cat,Young,Female,Small,Short,American Shorthair,1606,4.24
46426921,Cat,Baby,Male,Small,Short,American Shorthair,2890,3.27
46425474,Cat,Baby,Female,Small,Short,American Shorthair,7173,3.55
46418211,Cat,Senior,Female,Medium,Short,American Shorthair,13039,5.0
46417342,Cat,Adult,Male,Extra Large,Short,American Shorthair,1522,4.41
46413975,Cat,Baby,Male,Medium,Short,American Shorthair,14455,3.99
46413959,Cat,Baby,Female,Medium,Short,American Shorthair,7746,3.6
46413613,Cat,Adult,Male,Large,Short,American Shorthair,1211,2.79
46413565,Cat,Adult,Male,Large,Short,American Shorthair,10556,2.67
46413556,Cat,Adult,Male,Large,Short,American Shorthair,14494,3.65
46412972,Cat,Senior,Female,Medium,Short,American Shorthair,14553,3.49
46412907,Cat,Baby,Female,Small,Short,American Shorthair,7028,4.97
46412906,Cat,Baby,Male,Small,Short,American Shorthair,14782,3.45
46411654,Cat,Baby,Female,Medium,Short,American Shorthair,5944,2.77
46408828,Cat,Baby,Female,Small,Short,American Shorthair,11044,3.22
46408601,Cat,Baby,Male,Medium,Short,American Shorthair,11550,2.49
46408482,Cat,Baby,Male,Large,Short,American Shorthair,4301,3.19
46408408,Cat,Baby,Male,Medium,Short,American Shorthair,12997,3.93
46407742,Cat,Young,Male,Medium,Short,American Shorthair,13741,5.0
46406166,Cat,Baby,Male,Small,Short,American Shorthair,6372,2.78
46400246,Cat,Baby,Female,Medium,Short,American Shorthair,6469,1.0
46397448,Cat,Baby,Male,Small,Short,American Shorthair,12678,3.62
46395785,Cat,Baby,Male,Medium,Short,American Shorthair,11992,3.92
46393602,Cat,Adult,Female,Medium,Short,American Shorthair,14776,2.65
46393514,Cat,Young,Female,Medium,Short,American Shorthair,9432,2.29
46387572,Cat,Young,Female,Medium,Short,American Shorthair,11571,3.87
46387237,Cat,Senior,Male,Medium,Short,American Shorthair,5992,2.6
46387218,Cat,Adult,Male,Medium,Short,American Shorthair,3988,4.74
46386203,Cat,Baby,Male,Medium,Short,American Shorthair,11935,3.05
46379908,Cat,Baby,Male,Medium,Short,American Shorthair,5306,3.81
46379900,Cat,Baby,Female,Small,Short,American Shorthair,6563,3.93
46379859,Cat,Adult,Female,Medium,Short,American Shorthair,4045,5.0
46379697,Cat,Baby,Male,Small,Short,American Shorthair,787,3.08
46379371,Cat,Adult,Male,Large,Short,American Shorthair,806,5.0
46379347,Cat,Adult,Female,Medium,Short,American Shorthair,12180,4.88
46379207,Cat,Baby,Female,Small,Short,American Shorthair,14932,2.98
46377955,Cat,Baby,Male,Medium,Short,American Shorthair,5898,3.46
46373585,Cat,Adult,Female,Large,Short,American Shorthair,12698,2.82
46369083,Cat,Young,Female,Small,Medium,American Shorthair,5292,2.86
46368616,Cat,Baby,Female,Medium,Short,American Shorthair,8571,3.21
46367758,Cat,Baby,Female,Medium,Short,American Shorthair,14998,4.16
46366672,Cat,Senior,Female,Large,Short,American Shorthair,9724,2.92
46366305,Cat,Young,Male,Medium,Short,American Shorthair,14725,5.0
46366300,Cat,Young,Female,Medium,Short,American Shorthair,58,2.81
46366289,Cat,Young,Female,Medium,Medium,American Shorthair,11819,2.7
46365424,Cat,Baby,Male,Small,Short,American Shorthair,14549,3.0
46364868,Cat,Baby,Male,Medium,Short,American Shorthair,6056,5.0
46363196,Cat,Young,Female,Medium,Short,American Shorthair,13046,4.14
46363093,Cat,Baby,Female,Medium,Short,American Shorthair,12307,2.82
46362981,Cat,Baby,Female,Medium,Long,American Shorthair,9910,2.78
46362947,Cat,Baby,Male,Medium,Long,American Shorthair,5146,1.67
46362873,Cat,Young,Female,Medium,Short,American Shorthair,5055,1.96
46362510,Cat,Baby,Male,Large,Short,American Shorthair,9430,3.19
46360911,Cat,Baby,Female,Medium,Short,American Shorthair,10476,4.45
46360574,Cat,Baby,Female,Medium,Short,American Shorthair,2198,4.94
46359781,Cat,Senior,Female,Small,Short,American Shorthair,8427,2.87
46359287,Cat,Young,Female,Large,Short,American Shorthair,6533,4.71
46358512,Cat,Young,Male,Medium,Short,American Shorthair,4443,3.52
46357638,Cat,Adult,Female,Medium,Short,American Shorthair,7143,2.76
46356152,Cat,Baby,Male,Medium,Short,American Shorthair,8588,3.34
46353310,Cat,Young,Female,Medium,Short,American Shorthair,7124,3.47
46352691,Cat,Baby,Male,Large,Short,American Shorthair,11163,1.8
46352458,Cat,Senior,Male,Medium,Short,American Shorthair,4998,2.38
46352215,Cat,Adult,Male,Medium,Short,American Shorthair,10554,2.19
46352191,Cat,Baby,Male,Large,Short,American Shorthair,10168,3.91
46352162,Cat,Baby,Male,Large,Short,American Shorthair,4493,4.02
46349002,Cat,Adult,Female,Large,Short,American Shorthair,8423,4.02
46345046,Cat,Adult,Female,Medium,Short,American Shorthair,2229,3.6
46342565,Cat,Baby,Male,Medium,Short,American Shorthair,13493,2.11
46342505,Cat,Baby,Female,Medium,Short,American Shorthair,6207,4.99
46336867,Cat,Baby,Male,Medium,Short,American Shorthair,8395,3.48
46335582,Cat,Senior,Male,Medium,Short,American Shorthair,5218,4.82
46335322,Cat,Baby,Female,Medium,Short,American Shorthair,10267,4.23
46335318,Cat,Young,Female,Medium,Short,American Shorthair,2966,4.22
46333433,Cat,Young,Female,Small,Short,American Shorthair,2380,4.16
46332753,Cat,Senior,Female,Medium,Short,American Shorthair,5170,1.0
46332248,Cat,Adult,Female,Small,Medium,American Shorthair,8618,3.6
46332322,Cat,Baby,Female,Large,Short,American Shorthair,10927,4.73
46330543,Cat,Young,Female,Medium,Short,American Shorthair,9657,5.0
46325253,Cat,Adult,Female,Medium,Short,American Shorthair,419,3.2
46329942,Cat,Baby,Female,Medium,Short,American Shorthair,3077,4.49
46329931,Cat,Baby,Female,Medium,Short,American Shorthair,10544,3.4
46329923,Cat,Baby,Female,Medium,Short,American Shorthair,13187,2.14
46329890,Cat,Baby,Male,Medium,Short,American Shorthair,14683,3.51
46329860,Cat,Baby,Female,Medium,Short,American Shorthair,1338,4.73
46323362,Cat,Young,Female,Medium,Short,American Shorthair,13361,4.75
46323322,Cat,Young,Male,Medium,Short,American Shorthair,13181,3.83
46323302,Cat,Baby,Female,Medium,Short,American Shorthair,13283,3.75
46323288,Cat,Senior,Male,Medium,Short,American Shorthair,3186,4.64
46319172,Cat,Adult,Female,Small,Short,American Shorthair,8688,2.43
46319173,Cat,Young,Male,Small,Short,American Shorthair,14423,3.0
46317392,Cat,Young,Female,Small,Short,American Shorthair,289,4.17
46316075,Cat,Young,Male,Medium,Short,American Shorthair,9653,4.58
46312560,Cat,Adult,Female,Large,Short,American Shorthair,12255,3.86
46311758,Cat,Baby,Female,Large,Short,American Shorthair,7457,4.14
46311736,Cat,Baby,Female,Large,Short,American Shorthair,9813,5.0
46311631,Cat,Baby,Female,Medium,Short,American Shorthair,11761,5.0
46310646,Cat,Baby,Female,Medium,Short,American Shorthair,9392,5.0
46310627,Cat,Baby,Male,Small,Short,American Shorthair,2576,4.28
46310609,Cat,Baby,Male,Small,Short,American Shorthair,11054,2.21
46278469,Cat,Baby,Female,Small,Short,American Shorthair,13311,3.32
46309546,Cat,Adult,Female,Small,Short,American Shorthair,13968,2.99
46307993,Cat,Young,Female,Medium,Short,American Shorthair,5962,4.51
46307887,Cat,Adult,Male,Small,Short,American Shorthair,5334,3.04
46307859,Cat,Senior,Female,Small,Short,American Shorthair,14850,4.37
46307706,Cat,Young,Female,Small,Short,American Shorthair,6058,2.1
46307505,Cat,Baby,Female,Medium,Short,American Shorthair,10374,4.41
46307493,Cat,Adult,Female,Medium,Short,American Shorthair,1701,4.42
46306233,Cat,Baby,Female,Medium,Short,American Shorthair,10161,4.3
46306191,Cat,Young,Male,Medium,Short,American Shorthair,13816,3.7
46306074,Cat,Baby,Female,Small,Short,American Shorthair,3728,2.77
46305572,Cat,Young,Female,Medium,Short,American Shorthair,6744,2.06
46303285,Cat,Adult,Male,Medium,Short,American Shorthair,13007,2.59
46301731,Cat,Adult,Female,Large,Short,American Shorthair,13544,2.13
46301708,Cat,Adult,Female,Large,Short,American Shorthair,6566,3.43
46301641,Cat,Adult,Female,Large,Short,American Shorthair,9238,2.83
46301414,Cat,Baby,Female,Small,Short,American Shorthair,12359,4.01
46299936,Cat,Adult,Female,Small,Short,American Shorthair,10086,3.98
46299926,Cat,Baby,Male,Small,Short,American Shorthair,11632,3.3
46299880,Cat,Baby,Female,Small,Short,American Shorthair,8570,5.0
46299825,Cat,Baby,Female,Small,Short,American Shorthair,1955,4.94
46299806,Cat,Baby,Female,Small,Short,American Shorthair,9802,2.36
46299773,Cat,Baby,Female,Small,Short,American Shorthair,7491,3.28
46299760,Cat,Baby,Male,Small,Short,American Shorthair,11308,4.27
46299748,Cat,Baby,Male,Small,Short,American Shorthair,1682,3.99
46299740,Cat,Baby,Female,Small,Short,American Shorthair,12968,1.52
46299718,Cat,Baby,Male,Small,Short,American Shorthair,2893,2.62
46299292,Cat,Adult,Male,Medium,Short,American Shorthair,782,4.67
46293680,Cat,Adult,Male,Small,Short,American Shorthair,14492,4.86
46291251,Cat,Baby,Female,Small,Short,American Shorthair,14368,1.81
46291198,Cat,Baby,Female,Small,Short,American Shorthair,2367,4.15
46291171,Cat,Baby,Female,Small,Short,American Shorthair,3100,2.77
46289793,Cat,Baby,Male,Small,Short,American Shorthair,1301,2.29
46289781,Cat,Baby,Male,Small,Short,American Shorthair,764,2.78
46289748,Cat,Baby,Male,Small,Short,American Shorthair,9725,2.94
46289728,Cat,Baby,Male,Small,Short,American Shorthair,3801,2.66
46289296,Cat,Baby,Male,Medium,Short,American Shorthair,10317,2.71
46289291,Cat,Baby,Male,Small,Short,American Shorthair,9200,5.0
46285825,Cat,Young,Male,Medium,Short,American Shorthair,907,3.57
46283331,Cat,Baby,Male,Small,Short,American Shorthair,13844,3.8
46283320,Cat,Baby,Male,Small,Short,American Shorthair,9592,4.08
46281778,Cat,Baby,Male,Medium,Short,American Shorthair,13052,2.6
46281529,Cat,Baby,Female,Medium,Short,American Shorthair,3359,3.74
46281395,Cat,Young,Male,Medium,Short,American Shorthair,3885,4.46
46281344,Cat,Young,Female,Medium,Short,American Shorthair,10911,1.0
46280436,Cat,Baby,Male,Medium,Medium,American Shorthair,1648,4.58
46280065,Cat,Baby,Male,Medium,Short,American Shorthair,1583,3.3
46279743,Cat,Baby,Male,Medium,Short,American Shorthair,1910,1.79
46278665,Cat,Baby,Male,Medium,Short,American Shorthair,11208,2.54
46277281,Cat,Young,Female,Small,Short,American Shorthair,6788,5.0
46277279,Cat,Young,Female,Small,Short,American Shorthair,6763,3.15
46277277,Cat,Young,Male,Small,Short,American Shorthair,14922,3.45
46276239,Cat,Baby,Male,Small,Short,American Shorthair,7961,1.85
46276230,Cat,Baby,Male,Small,Short,American Shorthair,9505,2.85
46276195,Cat,Baby,Male,Small,Short,American Shorthair,1229,2.88
46276173,Cat,Young,Female,Medium,Short,American Shorthair,3686,3.46
46276142,Cat,Baby,Male,Small,Short,American Shorthair,14327,5.0
46276117,Cat,Baby,Male,Small,Short,American Shorthair,14047,3.63
46274170,Cat,Baby,Male,Medium,Short,American Shorthair,50,3.49
46270529,Cat,Baby,Male,Medium,Short,American Shorthair,4273,3.06
46269941,Cat,Young,Female,Small,Short,American Shorthair,2372,4.75
46264479,Cat,Baby,Male,Medium,Short,American Shorthair,3917,5.0
46267139,Cat,Adult,Male,Medium,Short,American Shorthair,4617,3.93
46266905,Cat,Young,Female,Medium,Short,American Shorthair,6667,2.48
46266907,Cat,Young,Female,Medium,Short,American Shorthair,6599,3.82
46266707,Cat,Adult,Female,Medium,Short,American Shorthair,1655,3.49
46266705,Cat,Baby,Female,Medium,Short,American Shorthair,12998,4.02
46266564,Cat,Young,Male,Medium,Short,American Shorthair,159,2.4
46266561,Cat,Baby,Female,Medium,Short,American Shorthair,13411,3.5
46262222,Cat,Young,Female,Medium,Short,American Shorthair,9954,3.22
46262211,Cat,Baby,Female,Medium,Short,American Shorthair,14007,2.3
46262203,Cat,Adult,Female,Medium,Short,American Shorthair,1577,4.53
46262144,Cat,Baby,Female,Medium,Short,American Shorthair,12809,2.88
46262131,Cat,Baby,Male,Medium,Short,American Shorthair,2478,4.32
46261510,Cat,Young,Female,Small,Short,American Shorthair,8795,3.75
46261029,Cat,Adult,Female,Small,Short,American Shorthair,4823,3.94
46259269,Cat,Young,Female,Small,Short,American Shorthair,742,3.19
46254826,Cat,Baby,Male,Large,Short,American Shorthair,8297,5.0
46254818,Cat,Baby,Female,Medium,Short,American Shorthair,2443,5.0
46254812,Cat,Young,Female,Medium,Short,American Shorthair,8920,3.65
46254735,Cat,Young,Female,Medium,Short,American Shorthair,13710,5.0
46254732,Cat,Young,Male,Large,Short,American Shorthair,9933,1.87
46254717,Cat,Young,Male,Large,Short,American Shorthair,5959,2.12
46252022,Cat,Adult,Male,Medium,Short,American Shorthair,2730,4.84
46251775,Cat,Baby,Male,Small,Short,American Shorthair,4404,4.65
46251601,Cat,Adult,Male,Medium,Short,American Shorthair,6925,2.3
46251523,Cat,Young,Male,Small,Short,American Shorthair,8130,4.03
46250989,Cat,Young,Female,Small,Short,American Shorthair,2466,3.05
46249093,Cat,Baby,Female,Small,Short,American Shorthair,576,2.61
46248258,Cat,Baby,Male,Medium,Short,American Shorthair,4702,3.25
46246904,Cat,Baby,Male,Small,Short,American Shorthair,10760,3.07
46243916,Cat,Baby,Male,Small,Short,American Shorthair,7111,2.81
46243915,Cat,Baby,Male,Small,Short,American Shorthair,14836,1.58
46243917,Cat,Baby,Female,Small,Short,American Shorthair,2283,4.79
46243717,Cat,Young,Female,Medium,Short,American Shorthair,8663,3.36
46243713,Cat,Young,Male,Medium,Short,American Shorthair,6730,3.04
46243715,Cat,Young,Female,Medium,Short,American Shorthair,3375,3.8
46238953,Cat,Adult,Male,Large,Short,American Shorthair,12309,2.84
46238361,Cat,Baby,Female,Medium,Short,American Shorthair,351,4.51
46238108,Cat,Adult,Male,Extra Large,Short,American Shorthair,821,1.85
46233132,Cat,Adult,Male,Medium,Short,American Shorthair,3010,3.74
46236109,Cat,Baby,Male,Small,Short,American Shorthair,2957,3.63
46236104,Cat,Baby,Male,Small,Short,American Shorthair,12724,2.58
46235879,Cat,Baby,Female,Small,Short,American Shorthair,7418,1.88
46235866,Cat,Baby,Female,Small,Short,American Shorthair,13648,2.74
46235683,Cat,Baby,Female,Small,Short,American Shorthair,574,2.52
46235620,Cat,Baby,Female,Small,Short,American Shorthair,14734,5.0
46235297,Cat,Baby,Female,Small,Short,American Shorthair,11676,5.0
46233901,Cat,Baby,Male,Small,Short,American Shorthair,5092,4.73
46231900,Cat,Adult,Male,Medium,Short,American Shorthair,13439,1.0
46230742,Cat,Baby,Male,Medium,Short,American Shorthair,10460,3.61
46230664,Cat,Baby,Female,Small,Short,American Shorthair,717,3.6
46230492,Cat,Adult,Female,Small,Short,American Shorthair,4091,2.23
46228943,Cat,Baby,Female,Medium,Short,American Shorthair,9532,2.59
46227751,Cat,Adult,Male,Large,Short,American Shorthair,2447,3.09
46227130,Cat,Young,Male,Medium,Short,American Shorthair,4585,4.99
46226855,Cat,Adult,Female,Small,Short,American Shorthair,9039,3.27
46225718,Cat,Baby,Male,Small,Short,American Shorthair,8138,2.37
46225674,Cat,Baby,Male,Small,Short,American Shorthair,4913,3.19
46225602,Cat,Young,Female,Small,Short,American Shorthair,4836,2.98
46224147,Cat,Baby,Male,Small,Short,American Shorthair,448,3.84
46223453,Cat,Baby,Male,Medium,Short,American Shorthair,5424,3.36
46222003,Cat,Adult,Female,Small,Short,American Shorthair,9155,3.0
46221983,Cat,Baby,Female,Small,Short,American Shorthair,3189,3.18
46221885,Cat,Adult,Female,Medium,Short,American Shorthair,10884,2.74
46221815,Cat,Adult,Female,Medium,Short,American Shorthair,927,2.67
46221725,Cat,Adult,Female,Large,Short,American Shorthair,4485,5.0
46221717,Cat,Baby,Female,Medium,Short,American Shorthair,6203,3.11
46221698,Cat,Baby,Male,Large,Short,American Shorthair,11154,4.05
46221234,Cat,Adult,Female,Medium,Short,American Shorthair,13438,3.36
46220862,Cat,Adult,Female,Medium,Short,American Shorthair,13233,3.44
46220835,Cat,Baby,Male,Medium,Short,American Shorthair,5318,5.0
46220094,Cat,Young,Female,Medium,Short,American Shorthair,348,3.41
46218511,Cat,Adult,Male,Medium,Short,American Shorthair,11671,2.57
46217405,Cat,Adult,Female,Medium,Short,American Shorthair,3649,4.48
46214380,Cat,Baby,Female,Small,Short,American Shorthair,12977,2.56
46213862,Cat,Young,Female,Medium,Short,American Shorthair,10536,3.5
