cat_id,type,age,gender,size,coat,breed,user_id,rating
46348160,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,10674,4.36
46506530,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,12765,2.03
46732888,Cat,Young,Female,Small,Medium,Domestic Medium Hair,12902,3.43
46533072,Cat,Baby,Male,Small,Short,Domestic Medium Hair,7405,4.06
46626974,Cat,Baby,Male,Small,Short,Domestic Medium Hair,6844,2.15
46419360,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,11567,2.1
46663384,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,7782,3.94
46544843,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,10476,4.85
46319596,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,6882,1.0
46568076,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,1513,4.16
46494460,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,2078,3.47
46615046,Cat,Baby,Female,Small,Short,Domestic Medium Hair,6181,4.27
46623324,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,14724,2.46
46270718,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,6397,3.73
46728551,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,11572,4.4
46615454,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,8600,3.17
46534155,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,14217,4.4
46700203,Cat,Adult,Female,Small,Short,Domestic Medium Hair,10163,3.68
46555924,Cat,Adult,Female,Small,Short,Domestic Medium Hair,2914,2.57
46455185,Cat,Young,Female,Medium,Short,Domestic Medium Hair,11573,4.25
46697991,Cat,Baby,Male,Small,Short,Domestic Medium Hair,9378,4.22
46280526,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,4142,5.0
46534427,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,9215,3.16
46360654,Cat,Baby,Male,Small,Short,Domestic Medium Hair,13822,2.22
46580204,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,5312,4.35
46639258,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,13673,3.79
46484640,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,2927,4.65
46519232,Cat,Baby,Female,Small,Short,Domestic Medium Hair,5467,3.13
46577113,Cat,Adult,Female,Small,Short,Domestic Medium Hair,7465,3.14
46589909,Cat,Adult,Male,Large,Short,Domestic Medium Hair,13626,4.22
46396579,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,2777,4.2
46514911,Cat,Young,Male,Small,Short,Domestic Medium Hair,9335,4.3
46500985,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,6948,1.7
46615982,Cat,Adult,Female,Small,Medium,Domestic Medium Hair,3934,2.53
46683684,Cat,Young,Male,Medium,Short,Domestic Medium Hair,3476,3.76
46330819,Cat,Young,Female,Medium,Short,Domestic Medium Hair,4368,2.87
46743062,Cat,Young,Male,Small,Medium,Domestic Medium Hair,8028,5.0
46683641,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,433,2.89
46730834,Cat,Young,Male,Small,Short,Domestic Medium Hair,9985,3.97
46456289,Cat,Baby,Male,Large,Medium,Domestic Medium Hair,6135,1.84
46692300,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,12281,2.77
46520910,Cat,Young,Female,Medium,Short,Domestic Medium Hair,12340,3.7
46277154,Cat,Young,Female,Medium,Short,Domestic Medium Hair,12333,3.91
46316105,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,144,5.0
46276095,Cat,Baby,Male,Small,Medium,Domestic Medium Hair,2804,2.98
46365400,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,8754,3.94
46570135,Cat,Adult,Female,Large,Medium,Domestic Medium Hair,841,4.08
46703092,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,7825,3.93
46724374,Cat,Baby,Female,Small,Short,Domestic Medium Hair,11226,2.91
46343423,Cat,Adult,Male,Large,Medium,Domestic Medium Hair,4028,2.37
46552416,Cat,Young,Female,Medium,Short,Domestic Medium Hair,2236,3.64
46571778,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,7816,2.58
46554392,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,9756,2.27
46493363,Cat,Young,Female,Medium,Short,Domestic Medium Hair,8665,3.86
46714463,Cat,Adult,Male,Large,Short,Domestic Medium Hair,7789,3.45
46515016,Cat,Adult,Female,Large,Short,Domestic Medium Hair,2070,4.45
46729364,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,5094,3.89
46471689,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,5133,3.89
46403330,Cat,Baby,Female,Small,Short,Domestic Medium Hair,11902,3.48
46684192,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,5763,4.15
46619598,Cat,Young,Female,Medium,Short,Domestic Medium Hair,1151,3.7
46469515,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,4211,4.9
46564625,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,7867,4.48
46732607,Cat,Young,Male,Large,Short,Domestic Medium Hair,7689,3.89
46379637,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,4691,2.9
46487850,Cat,Baby,Male,Small,Short,Domestic Medium Hair,14982,2.53
46698005,Cat,Baby,Male,Small,Short,Domestic Medium Hair,7542,4.18
46639818,Cat,Young,Male,Medium,Short,Domestic Medium Hair,3242,1.25
46630014,Cat,Baby,Female,Small,Short,Domestic Medium Hair,3369,3.14
46491900,Cat,Baby,Male,Small,Short,Domestic Medium Hair,551,5.0
46464487,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3070,2.9
46417954,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3345,5.0
46334496,Cat,Baby,Male,Medium,Long,Domestic Medium Hair,12891,3.16
46362112,Cat,Young,Female,Medium,Short,Domestic Medium Hair,10806,5.0
46747225,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,10216,5.0
46428059,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,13246,4.84
46664952,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,7492,2.49
46663269,Cat,Adult,Female,Large,Short,Domestic Medium Hair,2734,2.3
46678209,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,14664,5.0
46511367,Cat,Adult,Male,Small,Medium,Domestic Medium Hair,4634,2.0
46456643,Cat,Young,Male,Small,Short,Domestic Medium Hair,10096,3.52
46395859,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,6666,4.16
46549226,Cat,Baby,Male,Small,Short,Domestic Medium Hair,7451,3.28
46463431,Cat,Baby,Male,Small,Short,Domestic Medium Hair,12509,2.74
46529314,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,5932,3.71
46733616,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,7279,3.63
46495163,Cat,Young,Female,Small,Short,Domestic Medium Hair,8887,3.05
46388187,Cat,Baby,Male,Small,Short,Domestic Medium Hair,8339,4.03
46561927,Cat,Baby,Female,Small,Short,Domestic Medium Hair,3095,5.0
46368376,Cat,Young,Male,Medium,Short,Domestic Medium Hair,11518,2.67
46325345,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,2961,1.0
46704292,Cat,Young,Female,Small,Short,Domestic Medium Hair,5113,2.34
46455731,Cat,Young,Female,Small,Short,Domestic Medium Hair,13074,2.58
46668221,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,5289,5.0
46514009,Cat,Adult,Female,Large,Short,Domestic Medium Hair,3992,5.0
46491407,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,11803,3.89
46647035,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,11110,3.54
46649010,Cat,Baby,Male,Small,Short,Domestic Medium Hair,9516,2.92
46445155,Cat,Young,Male,Small,Short,Domestic Medium Hair,3035,2.61
46583757,Cat,Young,Female,Medium,Short,Domestic Medium Hair,14624,4.07
46480484,Cat,Young,Male,Large,Medium,Domestic Medium Hair,14903,2.77
46679940,Cat,Senior,Female,Large,Short,Domestic Medium Hair,3171,2.7
46525783,Cat,Young,Female,Medium,Short,Domestic Medium Hair,10863,4.65
46485642,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,808,4.32
46301018,Cat,Young,Male,Medium,Short,Domestic Medium Hair,13600,4.13
46383189,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,11586,3.27
46377680,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,6464,3.38
46622283,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,1951,3.23
46659506,Cat,Young,Female,Small,Short,Domestic Medium Hair,2892,2.47
46375183,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,3973,4.39
46541584,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,138,3.92
46598053,Cat,Young,Female,Small,Short,Domestic Medium Hair,12893,3.56
46601225,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,13920,2.45
46750525,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,941,4.24
46582949,Cat,Adult,Male,Small,Short,Domestic Medium Hair,12549,1.0
46579580,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,3406,3.75
46714810,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,5925,4.43
46643867,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,12718,2.46
46611261,Cat,Young,Female,Medium,Short,Domestic Medium Hair,14137,3.75
46361718,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,8617,1.53
46455727,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,1818,3.64
46539049,Cat,Young,Female,Small,Medium,Domestic Medium Hair,13208,3.44
46490602,Cat,Baby,Female,Small,Short,Domestic Medium Hair,14028,3.19
46492549,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,14235,2.83
46533190,Cat,Baby,Male,Small,Short,Domestic Medium Hair,13331,3.81
46706945,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,1094,2.48
46504995,Cat,Adult,Female,Small,Medium,Domestic Medium Hair,7544,4.56
46695802,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,12323,4.6
46489924,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,7085,4.7
46511863,Cat,Adult,Male,Large,Medium,Domestic Medium Hair,9109,3.51
46566430,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3310,2.87
46587095,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,11566,4.17
46325228,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,2461,4.41
46517169,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,1934,4.13
46658620,Cat,Baby,Male,Small,Short,Domestic Medium Hair,5375,4.04
46387091,Cat,Adult,Male,Large,Short,Domestic Medium Hair,7544,3.47
46335643,Cat,Senior,Male,Medium,Short,Domestic Medium Hair,7756,5.0
46727746,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,11307,3.25
46360557,Cat,Adult,Female,Small,Medium,Domestic Medium Hair,6270,4.1
46321055,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,11108,3.77
46474240,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,8843,2.52
46578274,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,4163,1.68
46621451,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,13351,4.72
46540024,Cat,Baby,Female,Small,Short,Domestic Medium Hair,9438,4.39
46320508,Cat,Young,Female,Small,Medium,Domestic Medium Hair,4501,3.38
46532889,Cat,Young,Male,Medium,Short,Domestic Medium Hair,7714,2.5
46496000,Cat,Young,Male,Medium,Short,Domestic Medium Hair,10632,3.8
46729036,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,2121,2.38
46661474,Cat,Adult,Male,Large,Short,Domestic Medium Hair,13814,4.78
46530905,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,7061,3.43
46687480,Cat,Baby,Female,Small,Short,Domestic Medium Hair,177,5.0
46425639,Cat,Young,Female,Medium,Short,Domestic Medium Hair,14500,4.19
46578570,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,8622,5.0
46490603,Cat,Baby,Female,Small,Short,Domestic Medium Hair,2276,3.43
46554358,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,2760,2.58
46745368,Cat,Baby,Male,Small,Medium,Domestic Medium Hair,2399,4.79
46606621,Cat,Young,Female,Medium,Short,Domestic Medium Hair,11231,5.0
46549227,Cat,Baby,Female,Small,Short,Domestic Medium Hair,14286,3.24
46630202,Cat,Baby,Male,Small,Short,Domestic Medium Hair,2395,3.6
46641969,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,11138,1.8
46494564,Cat,Adult,Male,Small,Short,Domestic Medium Hair,14991,2.14
46633230,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,14343,2.28
46637321,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,11919,2.15
46747162,Cat,Baby,Male,Small,Short,Domestic Medium Hair,1548,3.58
46596208,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,10025,3.74
46452094,Cat,Young,Female,Small,Short,Domestic Medium Hair,13389,4.14
46614545,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,9742,3.65
46542818,Cat,Young,Female,Medium,Short,Domestic Medium Hair,1410,4.55
46697992,Cat,Baby,Male,Small,Short,Domestic Medium Hair,9371,5.0
46657515,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,8685,5.0
46744082,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,6140,4.45
46615569,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,444,2.13
46343220,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,2002,3.67
46551982,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,11529,3.62
46671890,Cat,Adult,Female,Small,Short,Domestic Medium Hair,4088,3.18
45897977,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,506,4.3
46615651,Cat,Senior,Female,Medium,Medium,Domestic Medium Hair,102,3.16
46731801,Cat,Adult,Male,Small,Short,Domestic Medium Hair,10171,3.73
46311130,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,6677,4.35
46725417,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,3125,3.0
46742753,Cat,Adult,Male,Large,Short,Domestic Medium Hair,8229,3.1
46613404,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,9596,3.17
46604215,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3475,3.46
46440193,Cat,Young,Female,Medium,Short,Domestic Medium Hair,11228,4.78
46469536,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,8204,3.36
46722604,Cat,Young,Male,Medium,Short,Domestic Medium Hair,5108,2.87
46714762,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,7044,2.95
46634797,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,2336,5.0
46436510,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,1850,4.18
46434175,Cat,Young,Female,Small,Short,Domestic Medium Hair,5150,4.71
46634517,Cat,Young,Female,Medium,Short,Domestic Medium Hair,9925,3.82
46413962,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,13644,4.86
46384494,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,5330,4.27
46431480,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,14304,3.92
46548120,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,3696,3.09
46630398,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,12072,4.7
46496194,Cat,Baby,Female,Small,Short,Domestic Medium Hair,12196,4.65
46477211,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,2745,4.99
46735939,Cat,Young,Male,Medium,Short,Domestic Medium Hair,9279,2.51
46715634,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,5751,2.95
46539312,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,11384,3.31
46631442,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,4442,4.21
46695663,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,8605,3.56
46360279,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,13220,1.52
46463228,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,4053,4.66
46552152,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,1338,3.39
46505649,Cat,Baby,Male,Small,Medium,Domestic Medium Hair,10816,5.0
46566242,Cat,Young,Male,Medium,Short,Domestic Medium Hair,12968,2.43
46297667,Cat,Baby,Female,Small,Short,Domestic Medium Hair,14135,4.47
46450492,Cat,Young,Male,Medium,Short,Domestic Medium Hair,14710,2.1
46651920,Cat,Young,Female,Medium,Short,Domestic Medium Hair,5465,4.0
46744736,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,4081,4.21
46656277,Cat,Young,Female,Medium,Short,Domestic Medium Hair,12097,1.95
46417452,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,5592,4.56
46734683,Cat,Young,Female,Large,Short,Domestic Medium Hair,6524,2.13
46372515,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,1997,2.43
46620939,Cat,Young,Female,Medium,Short,Domestic Medium Hair,12160,3.54
46404575,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,10684,3.89
46662947,Cat,Baby,Female,Small,Short,Domestic Medium Hair,2008,2.45
46579835,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3893,1.21
46551962,Cat,Baby,Female,Small,Short,Domestic Medium Hair,6764,4.08
46439736,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,3179,3.6
46366852,Cat,Baby,Female,Small,Short,Domestic Medium Hair,10480,3.04
46703049,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,3830,3.23
46570512,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,3126,4.76
46377685,Cat,Adult,Male,Large,Short,Domestic Medium Hair,12703,3.72
46742065,Cat,Young,Female,Small,Short,Domestic Medium Hair,3549,3.99
46282602,Cat,Baby,Male,Small,Medium,Domestic Medium Hair,7655,4.9
46580251,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,5736,4.41
46487884,Cat,Young,Female,Medium,Short,Domestic Medium Hair,1947,4.46
46732371,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,12738,3.71
46433613,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,11878,3.79
46361676,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,12063,4.0
46517188,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,7064,3.71
46270315,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3374,2.73
46357205,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,2170,4.62
46621524,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,6755,3.31
46271302,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,5113,3.76
46707278,Cat,Baby,Male,Small,Short,Domestic Medium Hair,9411,3.77
46469791,Cat,Young,Male,Medium,Short,Domestic Medium Hair,11781,3.81
46358314,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,164,4.51
46349657,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,11979,4.18
46574617,Cat,Senior,Male,Small,Short,Domestic Medium Hair,2017,3.54
46489468,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,4420,2.58
46622372,Cat,Baby,Female,Small,Short,Domestic Medium Hair,12553,4.01
46743658,Cat,Baby,Female,Small,Short,Domestic Medium Hair,2852,5.0
46424906,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,9604,4.04
46388127,Cat,Senior,Female,Medium,Short,Domestic Medium Hair,14208,2.51
46473221,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,9501,3.31
46677874,Cat,Adult,Male,Large,Short,Domestic Medium Hair,6732,5.0
46562375,Cat,Young,Female,Small,Medium,Domestic Medium Hair,6570,4.3
46583599,Cat,Adult,Female,Small,Short,Domestic Medium Hair,584,3.91
46373299,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,61,3.75
46736080,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,12275,2.4
46701499,Cat,Baby,Male,Small,Short,Domestic Medium Hair,10262,2.58
46571890,Cat,Young,Female,Large,Short,Domestic Medium Hair,3588,3.21
46655711,Cat,Adult,Female,Small,Short,Domestic Medium Hair,908,3.22
46507564,Cat,Young,Female,Medium,Short,Domestic Medium Hair,12015,1.65
46734239,Cat,Baby,Female,Small,Short,Domestic Medium Hair,6373,3.86
46619453,Cat,Baby,Female,Small,Short,Domestic Medium Hair,7658,4.03
46428184,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,9855,3.64
46732656,Cat,Baby,Male,Small,Short,Domestic Medium Hair,8838,3.82
46393548,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,1690,4.8
46330762,Cat,Adult,Male,Large,Short,Domestic Medium Hair,3273,4.46
46605652,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,2728,4.3
46601460,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,6573,5.0
46440190,Cat,Young,Male,Medium,Short,Domestic Medium Hair,6984,4.71
46444103,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,8060,2.89
46638738,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,9446,2.31
46748599,Cat,Baby,Male,Small,Short,Domestic Medium Hair,8964,4.46
46364362,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,2116,4.17
46671918,Cat,Senior,Female,Large,Short,Domestic Medium Hair,5690,2.19
46407823,Cat,Adult,Female,Medium,Medium,Domestic Medium Hair,5867,4.64
46352856,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,5999,3.9
46567735,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,10441,2.92
46480811,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,7462,3.27
46537796,Cat,Senior,Female,Medium,Long,Domestic Medium Hair,2787,3.63
46738342,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3440,3.61
46713658,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,11092,3.1
46538861,Cat,Young,Female,Medium,Short,Domestic Medium Hair,12510,3.98
46450680,Cat,Young,Female,Medium,Medium,Domestic Medium Hair,14524,4.36
46725946,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,3866,4.15
46445052,Cat,Young,Male,Medium,Short,Domestic Medium Hair,5467,2.23
46595617,Cat,Adult,Female,Small,Short,Domestic Medium Hair,3229,3.71
46510066,Cat,Adult,Male,Small,Medium,Domestic Medium Hair,14819,4.29
46534907,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,5872,3.03
46659044,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,7275,4.43
46678295,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,1589,4.57
46500544,Cat,Young,Male,Medium,Short,Domestic Medium Hair,726,2.85
46726660,Cat,Young,Female,Medium,Short,Domestic Medium Hair,14433,3.22
46505639,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,9313,3.18
46442678,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,1542,4.5
46427686,Cat,Baby,Male,Small,Short,Domestic Medium Hair,9743,3.85
46664991,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,8367,3.36
46619645,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,2182,4.11
46477361,Cat,Adult,Male,Medium,Medium,Domestic Medium Hair,5941,4.19
46302647,Cat,Baby,Female,Small,Short,Domestic Medium Hair,2227,5.0
46687303,Cat,Young,Female,Medium,Short,Domestic Medium Hair,2719,3.59
46745887,Cat,Baby,Female,Large,Medium,Domestic Medium Hair,9081,4.37
46593840,Cat,Young,Male,Small,Short,Domestic Medium Hair,11401,4.11
46481163,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,5083,4.75
46674779,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,2038,3.88
46568536,Cat,Baby,Female,Small,Short,Domestic Medium Hair,1542,3.34
46669211,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,1210,2.51
46466288,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,3299,3.96
46590987,Cat,Baby,Female,Small,Short,Domestic Medium Hair,13407,3.02
46711052,Cat,Young,Female,Small,Short,Domestic Medium Hair,8853,2.92
46627804,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,5229,3.23
46452277,Cat,Adult,Male,Small,Short,Domestic Medium Hair,9413,4.77
46490589,Cat,Baby,Male,Small,Short,Domestic Medium Hair,8024,5.0
46701055,Cat,Adult,Female,Large,Short,Domestic Medium Hair,6679,4.19
46626492,Cat,Baby,Female,Small,Short,Domestic Medium Hair,14705,3.36
46740645,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,13752,3.53
46434960,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,2726,1.93
46543510,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,1529,3.41
46514161,Cat,Adult,Female,Medium,Short,Domestic Medium Hair,1586,1.9
46563171,Cat,Young,Female,Medium,Short,Domestic Medium Hair,6658,3.43
46666170,Cat,Young,Male,Small,Short,Domestic Medium Hair,1740,3.78
46606261,Cat,Baby,Female,Medium,Short,Domestic Medium Hair,8892,3.89
46491748,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,12309,3.76
46413270,Cat,Young,Male,Medium,Medium,Domestic Medium Hair,5609,2.26
46429770,Cat,Young,Male,Medium,Short,Domestic Medium Hair,5290,4.54
46594977,Cat,Baby,Male,Small,Short,Domestic Medium Hair,5163,3.41
46674169,Cat,Baby,Male,Medium,Short,Domestic Medium Hair,13609,2.85
46390204,Cat,Baby,Female,Medium,Medium,Domestic Medium Hair,11866,3.76
46625714,Cat,Adult,Male,Small,Short,Domestic Medium Hair,3653,3.51
46451312,Cat,Baby,Female,Small,Medium,Domestic Medium Hair,6230,4.32
46505788,Cat,Senior,Female,Small,Short,Domestic Medium Hair,6035,3.72
46704029,Cat,Baby,Male,Medium,Medium,Domestic Medium Hair,14180,3.23
46468730,Cat,Young,Female,Small,Medium,Domestic Medium Hair,9401,3.74
46574130,Cat,Baby,Male,Small,Medium,Domestic Medium Hair,11089,4.54
46280627,Cat,Adult,Male,Medium,Short,Domestic Medium Hair,13112,3.37
46742680,Cat,Young,Male,Medium,Short,Domestic Medium Hair,1658,1.55
46272482,Cat,Baby,Female,Small,Short,Domestic Medium Hair,8800,2.67
46439247,Cat,Baby,Female,Small,Short,Domestic Medium Hair,3046,4.27
46632778,Cat,Baby,Female,Medium,Short,Calico,14629,4.86
45932758,Cat,Baby,Female,Medium,Short,Calico,3796,4.01
45322584,Cat,Young,Female,Medium,Long,Calico,4761,3.97
44685774,Cat,Adult,Female,Large,Short,Calico,626,4.7
45985192,Cat,Adult,Female,Small,Short,Calico,12419,4.52
44712780,Cat,Young,Female,Medium,Short,Calico,11895,2.52
45146238,Cat,Baby,Female,Medium,Short,Calico,8790,2.92
46500340,Cat,Adult,Female,Medium,Short,Calico,1071,2.44
45095178,Cat,Baby,Female,Medium,Short,Calico,10717,2.01
45398130,Cat,Baby,Female,Medium,Medium,Calico,13915,3.17
46610056,Cat,Young,Female,Medium,Short,Calico,12147,2.04
45994648,Cat,Baby,Female,Medium,Short,Calico,7095,4.11
46718162,Cat,Baby,Female,Small,Short,Calico,14069,2.97
46003926,Cat,Baby,Female,Medium,Short,Calico,115,2.5
46161384,Cat,Baby,Female,Medium,Medium,Calico,13021,4.55
46592990,Cat,Baby,Female,Medium,Short,Calico,5174,3.61
45368535,Cat,Young,Female,Medium,Short,Calico,12387,5.0
44724141,Cat,Baby,Female,Small,Short,Calico,14851,5.0
46051189,Cat,Adult,Female,Small,Short,Calico,14186,3.6
44931371,Cat,Baby,Female,Small,Short,Calico,3476,3.42
